Very Low (LM15) Simulation_0.0,Very Low (LM15) Simulation_0.1,Very Low (LM15) Simulation_0.25,Very Low (LM15) Simulation_0.5,Very Low (LM15) Simulation_0.75,Very Low (LM15) Simulation_1.0,Very Low (LM15) Simulation_5.0,Very Low (LM15) Simulation_10.0,Low (LM14) Simulation_0.0,Low (LM14) Simulation_0.1,Low (LM14) Simulation_0.25,Low (LM14) Simulation_0.5,Low (LM14) Simulation_0.75,Low (LM14) Simulation_1.0,Low (LM14) Simulation_5.0,Low (LM14) Simulation_10.0,Medium (LM18) Simulation_0.0,Medium (LM18) Simulation_0.1,Medium (LM18) Simulation_0.25,Medium (LM18) Simulation_0.5,Medium (LM18) Simulation_0.75,Medium (LM18) Simulation_1.0,Medium (LM18) Simulation_5.0,Medium (LM18) Simulation_10.0,High (LM19) Simulation_0.0,High (LM19) Simulation_0.1,High (LM19) Simulation_0.25,High (LM19) Simulation_0.5,High (LM19) Simulation_0.75,High (LM19) Simulation_1.0,High (LM19) Simulation_5.0,High (LM19) Simulation_10.0,Time (hr)
-2.2459708831613964e-23,0.006208960351560201,0.01813156238551516,0.0297177828992737,0.035692758605076084,0.03923145871937854,0.04945677491240616,0.05091448702171956,0.0,0.021878919729204298,0.06378223956500645,0.10453526122067815,0.1256788081722764,0.13828737048920187,0.17543267876288102,0.1808709818250668,3.1614164391533486e-24,0.03749041390695892,0.109081303443696,0.17858880961337106,0.21464280264293414,0.23615121725366442,0.29962899937901116,0.30894894450927446,0.0,0.052532818940661447,0.15268539401752268,0.24984066587057802,0.30024852566497334,0.33034020265266784,0.4193704925507195,0.4324924504528232,635.4538956397427
-2.2589550019629015e-23,0.0062449868987492175,0.018223599910078322,0.029852742682499517,0.035846186944839036,0.03939476622859247,0.049644606181456136,0.0511053660596795,0.0,0.02200286533496056,0.06409654441446062,0.10499404400455312,0.1261996455774928,0.1388414849122869,0.1760704360154184,0.18151936764577184,3.1672146941827994e-24,0.03770208897986214,0.10961659489870927,0.1793689041781142,0.21552787001891033,0.23709254579440586,0.3007117513432643,0.31004968880373485,0.0,0.05282852651945012,0.15343177817100884,0.25092706474048365,0.30148051755229516,0.33165019217778835,0.42087662788510444,0.43402358788409795,636.4546104360257
-2.2719739532330664e-23,0.0062811513728508635,0.018315910179828577,0.029988024122647557,0.03599994387083341,0.0395584025849737,0.04983275705784799,0.05129656267422045,0.0,0.022127272151078268,0.06441174636212756,0.10545387214029174,0.12672154507622788,0.13939665896346104,0.17670921380891633,0.18216876609138163,3.1730129492122502e-24,0.037914548335961674,0.11015340536950564,0.18015076351877862,0.2164147277583132,0.23803565888719955,0.30179621679301977,0.311152132448846,0.0,0.05312532558136207,0.15418026896522782,0.25201590401378426,0.3027149813608002,0.3329626431590108,0.42238511881742163,0.43555706018491164,637.4553252323088
-2.285027736971892e-23,0.006317453997668851,0.018408493315463625,0.030123627121674997,0.03615402922218767,0.039722367583019995,0.0500212272747139,0.051488076594521905,0.0,0.02225214089265922,0.06472784575430714,0.10591474530593659,0.1272445060778398,0.13995289193211002,0.17734901124257607,0.1828191762559491,3.1788112042417006e-24,0.03812779318005651,0.11069173541992867,0.18093438705711837,0.21730337482578344,0.2389805552913469,0.302882394169398,0.31225627386870336,0.0,0.05342321780535886,0.1549308671578176,0.2531071828529669,0.30395191560146007,0.33427755381941576,0.42389596311988437,0.4370928651033168,638.4560400285919
-2.298116353179376e-23,0.006353894996609767,0.01850134943635091,0.03025955161253233,0.03630844283139959,0.03988666101690176,0.05021001656526582,0.05167990755121322,0.0,0.022377472273534104,0.06504484293376131,0.10637666317708909,0.12776852799014493,0.14051018310666197,0.17798982741921263,0.1834705972338931,3.1846094592711507e-24,0.03834182471469904,0.11123158559322349,0.1817197742104249,0.21819381017469644,0.23992723376445585,0.30397028191251285,0.3133621114860717,0.0,0.05372220485229786,0.15568357349127096,0.25420090040303095,0.30519131878149713,0.33559492237962196,0.4254091585651935,0.438631000388068,639.4567548248749
-2.3112398018555213e-23,0.006390474592682432,0.018594478660527644,0.030395797514655366,0.0364631845304568,0.04005128268046622,0.050399124662796765,0.05187205527431614,0.0,0.02250326700442084,0.06536273823971421,0.10683962541012387,0.12829361021943161,0.14106853177459996,0.17863166144164128,0.18412302812000086,3.190407714300601e-24,0.03855664414019206,0.11177295645476892,0.18250692439152744,0.21908603276968935,0.24087569306246112,0.3050598784619146,0.314469643724155,0.0,0.054022288371081584,0.15643838870013899,0.2552970558030679,0.3064331894044174,0.33691474705781344,0.42692470292654944,0.4401714637868643,640.457469621158
-2.3243980830003274e-23,0.0064271930084972145,0.01868788110470076,0.03053236474747986,0.03661825415084131,0.04021623236724137,0.05058855130068176,0.05206451949396951,0.0,0.02262952579418257,0.06568153200785197,0.10730363167736717,0.1288197521704737,0.141627937222474,0.17927451241267697,0.18477646800946204,3.196205969330052e-24,0.03877225265458558,0.11231584855150653,0.18329583700879232,0.2199800415673607,0.24182593193845753,0.3061511822575317,0.31557886900671633,0.0,0.05432347001694959,0.15719531351105395,0.25639564818629607,0.3076775259700416,0.33823702606976447,0.4284425939776624,0.44171425304569434,641.4581844174411
-2.3375911966137915e-23,0.006464050466265387,0.01878155690307983,0.030669253230441562,0.036773651523534186,0.040381509870440147,0.05077829621237914,0.052257299940430116,0.0,0.02275624935520497,0.06600122457032279,0.10776868165526161,0.1293469532465443,0.14218839873591332,0.1799183794478416,0.18543091599795306,3.202004224359502e-24,0.03898865145367372,0.11286026242471342,0.18408651146998506,0.22087583552135817,0.24277794912676534,0.3072441917396764,0.31668978575808154,0.0,0.05462575144202209,0.1579543486427533,0.2574966766800964,0.3089243269745378,0.3395617576288666,0.429962829492764,0.44325936591929127,642.4588992137241
-2.3508191426959178e-23,0.006501047187798472,0.018875506182030002,0.030806462839036066,0.036929376479020254,0.040547114982964566,0.05096835913143174,0.052450396344073495,0.0,0.022883438395972993,0.06632181625573709,0.10823477500899208,0.12987521284942974,0.14274991559842037,0.18056326164414968,0.18608637118126034,3.2078024793889527e-24,0.03920584173099177,0.11340619861001972,0.1848789471879335,0.2217734135827299,0.24373174339206596,0.3083389053490506,0.31780239240314373,0.0,0.05492913429529667,0.15871549480610336,0.2586001404060482,0.3101735909104537,0.3408889399461552,0.43148540724661927,0.4448068001589879,643.4596140100072
-2.364081921246704e-23,0.006538183394507567,0.01896972904359051,0.030943993510740533,0.03708542884729261,0.040713047497409706,0.051158739791467914,0.0526438084353946,0.0,0.023011093623686106,0.06664330739580061,0.10870191140133593,0.1304045303794429,0.14331248708085365,0.18120915810541846,0.18674283265567365,3.2136007344184035e-24,0.039423824677812865,0.11395365763742536,0.18567314354816092,0.22267277469994576,0.24468731348298145,0.30943532152675063,0.318916687367366,0.0,0.055233620222644636,0.1594787527041226,0.25970603847996365,0.31142531626674796,0.3422185712303348,0.43301032501453673,0.44635655351682657,644.4603288062902
-2.3773795322661502e-23,0.006575459307402689,0.019064225602895127,0.031081845163134836,0.037241808457857316,0.04087930720225358,0.05134943792571692,0.05283753594500862,0.0,0.02313921574425834,0.06696569833626533,0.1091700904926787,0.13093490523543722,0.14387611247587917,0.181856067935568,0.1874002995178623,3.219398989447854e-24,0.03964260148314502,0.1145026400313176,0.18646909994243874,0.22357391781891947,0.24564465814649997,0.3105334387142729,0.3200326690767858,0.0,0.05553921086680782,0.16024412303200533,0.2608143700119238,0.3126795015288229,0.3435506496878056,0.4345375805723803,0.44790862374556545,645.4610436025733
-2.3907119757542555e-23,0.00661287514709212,0.019158995974019894,0.031220017711849755,0.037398515139738034,0.04104589389028233,0.051540453268006374,0.053031578603651694,0.0,0.023267805462318266,0.06728898937585763,0.10963931194102952,0.1314663368148202,0.1444407910649288,0.18250399023851824,0.18805877086487727,3.225197244477304e-24,0.03986217333372799,0.11505314631048803,0.18726681575815565,0.22447684188303033,0.24660377612799378,0.3116332553535194,0.3211503359580183,0.0,0.055845907867395024,0.16101160647714524,0.26192513410631385,0.313936145178556,0.3448851735226898,0.4360671716915492,0.44946300859868293,646.4617583988563
-2.404079251711022e-23,0.0066504311337817566,0.019254040269983185,0.03135851107251611,0.0375555487214807,0.04121280735451001,0.05173178555239639,0.053225936142181796,0.0,0.023396863481209056,0.06761318083060178,0.11010957540203688,0.13199882451356743,0.1450065221285267,0.18315292413053916,0.18871824579415358,3.2309954995067544e-24,0.04008254141403027,0.11560517698815019,0.18806629037831812,0.2253815458331453,0.2475646661712378,0.31273476988680315,0.322269686438261,0.0,0.056153712860878814,0.16178120371915938,0.26303832986185877,0.31519524569433294,0.3462221409368585,0.43759909614295867,0.4510197058303838,647.4624731951394
-2.4174813601364487e-23,0.006688127487274424,0.019349358602745618,0.03149732513233275,0.03771290903115806,0.041380047386126814,0.051923434512822705,0.05342060829157932,0.0,0.023526390502988385,0.06793827301306812,0.11058088052900376,0.13253236772623594,0.14557330494629955,0.18380286871331264,0.1893787234035121,3.2367937545362052e-24,0.040303706906245816,0.11615873257195623,0.1888675231815497,0.22628802860764033,0.248527327018427,0.3138379807568535,0.3233907189452962,0.0,0.05646262748059186,0.1625529154299111,0.26415395637165795,0.31645680155107836,0.34756155012995643,0.43913335170946494,0.4525787131956032,648.4631879914225
-2.4309183010305343e-23,0.006725964426969233,0.01944495108321011,0.03163645979546949,0.03787059589637434,0.04154761377602143,0.05211539988330847,0.05361559478294793,0.0,0.023656387228428485,0.06826426623237318,0.11105322697290337,0.1330669658321342,0.14614113879698742,0.18445382309007738,0.1900402027911619,3.2425920095656552e-24,0.040525670999507934,0.1167138135640145,0.18967051354209147,0.2271962891424224,0.24949175741019508,0.3149428864068212,0.3245134319074407,0.0,0.05677265335672367,0.16332674227353394,0.26527201272322126,0.3177208112202886,0.34890339929942904,0.4406699361681944,0.4541400284500125,649.4639027877055
-2.4443900743932813e-23,0.00676394217186093,0.01954081782816734,0.031775914987874465,0.03802860914426996,0.04171550631478473,0.05230768139796528,0.05381089534751542,0.0,0.023786854357016187,0.06859116079417978,0.11152661438239482,0.1336026182324144,0.14671002295845467,0.18510578636610273,0.19070268305570268,3.248390264595106e-24,0.04074843491561526,0.11727042046090683,0.19047526082980215,0.22810632637095166,0.25045795608563276,0.3160494852801946,0.3256378237516653,0.0,0.05708379211631727,0.16410268490645558,0.2663924979985045,0.31898727317006426,0.3502476866159373,0.44220884729678084,0.45570364935002483,650.4646175839886
-2.4578966802246885e-23,0.006802060940539216,0.019636958946626787,0.031915690620920194,0.038186948601526056,0.04188372479271333,0.05250027879099413,0.05400650971663426,0.0,0.023917792584912747,0.06891895700069682,0.11200104240383826,0.1341393243174156,0.14727995670770014,0.1857587576466579,0.1913661632961264,3.2541885196245568e-24,0.04097199978708495,0.11782855375370539,0.19128176441015765,0.2290181392201824,0.25142592178230533,0.31715777581600124,0.3267638929087666,0.0,0.057396045383265586,0.16488074397742067,0.26751541125369044,0.32025618585739646,0.3515944102880792,0.44375008287337164,0.4572695736527994,651.4653323802717
-2.471438118524756e-23,0.0068403209511881,0.01973337454474035,0.03205578660597921,0.03834561409436915,0.04205226899981327,0.05269319179668642,0.05420243762089385,0.0,0.02404920260770015,0.06924765515067943,0.11247651068131072,0.13467708347558346,0.14785093932086818,0.1864127360520096,0.19203064261181985,3.2599867746540072e-24,0.04119636678786921,0.11838821392799026,0.19209002368449304,0.22993172661683003,0.2523956532362712,0.31826775646220684,0.32789163780875313,0.0,0.057709414778308196,0.165660920127515,0.2686407515700183,0.32152754770338876,0.35294356850744363,0.4452936406766349,0.4588377991162472,652.4660471765548
-2.4850143892934818e-23,0.00687872242158523,0.019830064730185108,0.03219620282137623,0.03850460544291707,0.04222113872580364,0.052886420149425004,0.054398678792475424,0.0,0.02418108512272559,0.06957725553942892,0.11295301885662137,0.13521589509397391,0.14842297007325916,0.18706772067698416,0.19269612010256662,3.2657850296834573e-24,0.04142153708967042,0.11894940146386639,0.19290003798902233,0.23084708749000363,0.25336714918210007,0.3193794256634734,0.32902105688222194,0.0,0.05802390191902784,0.16644321398246828,0.26976851801519497,0.3228013572003224,0.35429515946181445,0.44683951848576653,0.46040832349903593,653.4667619728377
-2.4986254925308697e-23,0.006917265579582877,0.01992702960965264,0.03233693919890076,0.03866392247533615,0.042390333760120275,0.053079963583685226,0.054595232963112555,0.0,0.02431344082410777,0.06990775845879285,0.11343056656932744,0.13575575855826583,0.1489960482393404,0.1877237106339678,0.19336259486854956,3.2715832847129077e-24,0.04164751186193892,0.11951211683598115,0.19371180667601126,0.23176422076309772,0.25434040835289107,0.32049278186489394,0.3301521485603627,0.0,0.05833950841984715,0.16722762617118903,0.27089870964828083,0.3240776128013205,0.35564918133682744,0.4483877140804973,0.4619811445605959,654.4674767691208
-2.5122714282369175e-23,0.006955950650474078,0.02002426928884894,0.03247799562789698,0.038823565017356745,0.04255985389191932,0.05327382183403583,0.05479209986462296,0.0,0.02444627040466754,0.07023916419716492,0.11390915345674923,0.13629667325277328,0.14957017309275641,0.1883807050288354,0.1940300660101308,3.2773815397423585e-24,0.04187429227187062,0.12007636051354116,0.19452532909638645,0.23268312535712643,0.25531542948029057,0.3216078235119967,0.33128491127495946,0.0,0.058656235892025045,0.16801415731367303,0.2720313255228844,0.32535631295615647,0.3570056323159928,0.449938225241099,0.46355626005842704,655.4681915654039
-2.5259521964116256e-23,0.006994777835970315,0.02012178387249448,0.03261937201835372,0.03898353289319406,0.0427296989100809,0.05346799463514007,0.05498927922894994,0.0,0.024579574555927984,0.07057147309210383,0.11438877915398599,0.1368386385604583,0.1501453439063399,0.18903870296774303,0.19469853262628875,3.2831797947718093e-24,0.042101879484404664,0.12064213296032973,0.19534060459687408,0.23360380019074428,0.2562922112865037,0.32272454905075026,0.3324193434583949,0.0,0.058974085943653456,0.16880280802025502,0.27316636468719563,0.3266374561112833,0.35836451058071994,0.45149104974839194,0.4651336677531527,656.468906361687
-2.5396677970549924e-23,0.007033747352488275,0.020219573464324177,0.03276106827946807,0.039143825926616256,0.042899868603212765,0.05366248172150842,0.05518677078816304,0.0,0.02471335396811435,0.07090468539287897,0.11486944328835885,0.13738165386294313,0.15072155995212225,0.18969770356665652,0.19536799381993067,3.2889780498012593e-24,0.042330274662221196,0.12120943463472403,0.1961576325199996,0.23452624418026616,0.2572707524962053,0.3238429569275683,0.3335554435436526,0.0,0.05929306017965386,0.16959357889370572,0.2743038261840191,0.3279210407098624,0.3597258143103405,0.4530461853801167,0.46671336540804664,657.46962115797
-2.5534182301670206e-23,0.007072859416045009,0.020317638163312036,0.03290308431964543,0.039304443940948654,0.043070362759653966,0.053857282827750964,0.05538457427445875,0.0,0.024847609330154143,0.0712388013773919,0.115351145473251,0.1379257185405232,0.15129882049089566,0.1903577059391526,0.196038448692754,3.29477630483071e-24,0.04255947896573906,0.12177826598006991,0.19697641220408812,0.23545045623968805,0.25825105184350416,0.3249630455893148,0.3346932099643209,0.0,0.05961316022242204,0.17038647052925499,0.2754437090508073,0.32920706519179266,0.3610895416821329,0.4546036299180523,0.4682953507854352,658.4703359542531
-2.567203495747709e-23,0.007112114242257415,0.020415978072926378,0.03304541999523435,0.03946538675907787,0.04324118116747842,0.054052397689076326,0.05558268942016112,0.0,0.024982341329677023,0.07157382132281423,0.1158338853534305,0.13847083197217916,0.15187712479863932,0.19101870918564678,0.19670989634685793,3.3005745598601606e-24,0.04278949355311339,0.12234862744397781,0.19779694298326392,0.23637643528070668,0.2592331080536801,0.3260848134833081,0.3358326411545953,0.0,0.05993438765774514,0.17118148351461432,0.2765860123196928,0.33049552799373877,0.3624556908713452,0.4561633811459035,0.4698796216484173,659.4710507505362
-2.5810235937970562e-23,0.007151512046341739,0.020514593294213186,0.03318807523600725,0.039626654203456,0.043412323613329466,0.05424782604049738,0.05578111595772239,0.0,0.02511755065301485,0.07190974550299786,0.11631766255449077,0.13901699353558952,0.15245647214592764,0.19168071241507384,0.1973823358847455,3.3063728148896106e-24,0.043020319580233335,0.12292051947444987,0.19861922418745062,0.23730418021274016,0.26021691985059703,0.327208259057326,0.3369737355490518,0.0,0.06025674407870797,0.17197861842999992,0.27773073501752243,0.3317864275491601,0.36382426005121904,0.4577254368462876,0.47146617576086974,660.4717655468191
